chr	pos	num_overlap	num_outliers	ratio
Hic_asm_5	2220000	0	57	0
Hic_asm_5	2230000	0	55	0
Hic_asm_5	2240000	0	35	0
Hic_asm_5	2250000	0	23	0
Hic_asm_5	2260000	0	14	0
Hic_asm_5	2270000	0	14	0
Hic_asm_5	2280000	0	11	0
Hic_asm_5	2290000	0	9	0
Hic_asm_5	2300000	0	13	0
Hic_asm_5	2310000	0	14	0
Hic_asm_5	2320000	0	14	0
Hic_asm_5	2330000	0	14	0
Hic_asm_5	2340000	0	14	0
Hic_asm_5	2350000	0	14	0
Hic_asm_5	2360000	0	14	0
Hic_asm_5	2370000	0	17	0
Hic_asm_5	2380000	0	15	0
Hic_asm_5	2390000	0	15	0
Hic_asm_5	2400000	1	11	0.0909090909090909
Hic_asm_5	2410000	1	11	0.0909090909090909
Hic_asm_5	2420000	1	13	0.0769230769230769
Hic_asm_5	2430000	3	15	0.2
Hic_asm_5	2440000	3	14	0.214285714285714
Hic_asm_5	2450000	3	13	0.230769230769231
Hic_asm_5	2460000	3	13	0.230769230769231
Hic_asm_5	2470000	3	7	0.428571428571429
Hic_asm_5	2480000	3	7	0.428571428571429
Hic_asm_5	2490000	3	6	0.5
Hic_asm_5	2500000	2	5	0.4
Hic_asm_5	2510000	2	4	0.5
Hic_asm_5	2520000	2	2	1
Hic_asm_5	2600000	0	1	0
Hic_asm_5	2610000	0	1	0
Hic_asm_5	2620000	2	3	0.666666666666667
Hic_asm_5	2630000	2	3	0.666666666666667
Hic_asm_5	2640000	5	6	0.833333333333333
Hic_asm_5	2650000	12	13	0.923076923076923
Hic_asm_5	2660000	16	17	0.941176470588235
Hic_asm_5	2670000	16	21	0.761904761904762
Hic_asm_5	2680000	16	24	0.666666666666667
Hic_asm_5	2690000	16	27	0.592592592592593
Hic_asm_5	2700000	16	31	0.516129032258065
Hic_asm_5	2710000	25	40	0.625
Hic_asm_5	2720000	23	45	0.511111111111111
Hic_asm_5	2730000	23	46	0.5
Hic_asm_5	2740000	20	45	0.444444444444444
Hic_asm_5	2750000	13	39	0.333333333333333
Hic_asm_5	2760000	9	36	0.25
Hic_asm_5	2770000	9	32	0.28125
Hic_asm_5	2780000	9	29	0.310344827586207
Hic_asm_5	2790000	9	26	0.346153846153846
Hic_asm_5	2800000	11	23	0.478260869565217
Hic_asm_5	2810000	2	14	0.142857142857143
Hic_asm_5	2820000	2	7	0.285714285714286
Hic_asm_5	2830000	2	6	0.333333333333333
Hic_asm_5	2840000	2	4	0.5
Hic_asm_5	2850000	2	5	0.4
Hic_asm_5	2860000	2	4	0.5
Hic_asm_5	2870000	2	4	0.5
Hic_asm_5	2880000	2	4	0.5
Hic_asm_5	2890000	2	4	0.5
Hic_asm_5	2900000	0	2	0
Hic_asm_5	2910000	0	2	0
Hic_asm_5	2920000	0	2	0
Hic_asm_5	2930000	0	2	0
Hic_asm_5	2940000	0	2	0
Hic_asm_5	2980000	0	1	0
Hic_asm_5	2990000	0	1	0
Hic_asm_5	3e+06	0	1	0
Hic_asm_5	3010000	0	1	0
Hic_asm_5	3020000	0	1	0
Hic_asm_5	3030000	0	1	0
Hic_asm_5	3040000	0	1	0
Hic_asm_5	3050000	0	1	0
Hic_asm_5	3060000	0	1	0
Hic_asm_5	3070000	0	1	0
Hic_asm_5	3080000	0	1	0
Hic_asm_5	3090000	0	2	0
Hic_asm_5	3100000	0	2	0
Hic_asm_5	3110000	0	2	0
Hic_asm_5	3120000	0	2	0
Hic_asm_5	3130000	0	3	0
Hic_asm_5	3140000	0	3	0
Hic_asm_5	3150000	0	3	0
Hic_asm_5	3160000	0	3	0
Hic_asm_5	3170000	0	3	0
Hic_asm_5	3180000	0	2	0
Hic_asm_5	3190000	0	1	0
Hic_asm_5	3200000	0	1	0
Hic_asm_5	3210000	0	1	0
Hic_asm_5	3220000	0	1	0
Hic_asm_5	3320000	0	1	0
Hic_asm_5	3330000	0	1	0
Hic_asm_5	3340000	0	7	0
Hic_asm_5	3350000	5	12	0.416666666666667
Hic_asm_5	3360000	5	14	0.357142857142857
Hic_asm_5	3370000	5	20	0.25
Hic_asm_5	3380000	5	28	0.178571428571429
Hic_asm_5	3390000	5	37	0.135135135135135
Hic_asm_5	3400000	5	44	0.113636363636364
Hic_asm_5	3410000	5	48	0.104166666666667
Hic_asm_5	3420000	5	49	0.102040816326531
Hic_asm_5	3430000	5	53	0.0943396226415094
Hic_asm_5	3440000	5	51	0.0980392156862745
Hic_asm_5	3450000	0	50	0
Hic_asm_5	3460000	2	50	0.04
Hic_asm_5	3470000	2	45	0.0444444444444444
Hic_asm_5	3480000	2	40	0.05
Hic_asm_5	3490000	2	31	0.0645161290322581
Hic_asm_5	3500000	4	26	0.153846153846154
Hic_asm_5	3510000	4	24	0.166666666666667
Hic_asm_5	3520000	4	23	0.173913043478261
Hic_asm_5	3530000	4	20	0.2
Hic_asm_5	3540000	10	22	0.454545454545455
Hic_asm_5	3550000	10	20	0.5
Hic_asm_5	3560000	8	18	0.444444444444444
Hic_asm_5	3570000	8	18	0.444444444444444
Hic_asm_5	3580000	8	16	0.5
Hic_asm_5	3590000	8	18	0.444444444444444
Hic_asm_5	3600000	6	16	0.375
Hic_asm_5	3610000	6	14	0.428571428571429
Hic_asm_5	3620000	6	13	0.461538461538462
Hic_asm_5	3630000	6	12	0.5
Hic_asm_5	3640000	0	6	0
Hic_asm_5	3650000	0	4	0
Hic_asm_5	3660000	0	4	0
Hic_asm_5	3670000	0	3	0
Hic_asm_5	3680000	0	2	0
Hic_asm_5	3780000	0	2	0
Hic_asm_5	3790000	0	2	0
Hic_asm_5	3800000	0	2	0
Hic_asm_5	3810000	0	2	0
Hic_asm_5	3820000	0	2	0
Hic_asm_5	3830000	0	2	0
Hic_asm_5	3840000	0	3	0
Hic_asm_5	3850000	0	3	0
Hic_asm_5	3860000	0	3	0
Hic_asm_5	3870000	0	4	0
Hic_asm_5	3880000	0	2	0
Hic_asm_5	3890000	0	2	0
Hic_asm_5	3900000	0	2	0
Hic_asm_5	3910000	0	2	0
Hic_asm_5	3920000	0	2	0
Hic_asm_5	3930000	0	2	0
Hic_asm_5	3940000	0	1	0
Hic_asm_5	3950000	0	1	0
Hic_asm_5	3960000	0	1	0
Hic_asm_5	4010000	1	1	1
Hic_asm_5	4020000	1	1	1
Hic_asm_5	4030000	1	3	0.333333333333333
Hic_asm_5	4040000	1	7	0.142857142857143
Hic_asm_5	4050000	1	7	0.142857142857143
Hic_asm_5	4060000	1	10	0.1
Hic_asm_5	4070000	1	10	0.1
Hic_asm_5	4080000	1	10	0.1
Hic_asm_5	4090000	1	10	0.1
Hic_asm_5	4100000	1	10	0.1
Hic_asm_5	4110000	0	10	0
Hic_asm_5	4120000	0	10	0
Hic_asm_5	4130000	0	9	0
Hic_asm_5	4140000	0	9	0
Hic_asm_5	4150000	0	10	0
Hic_asm_5	4160000	0	8	0
Hic_asm_5	4170000	0	8	0
Hic_asm_5	4180000	0	8	0
Hic_asm_5	4190000	0	8	0
Hic_asm_5	4200000	0	8	0
Hic_asm_5	4210000	0	7	0
Hic_asm_5	4220000	0	7	0
Hic_asm_5	4230000	0	6	0
Hic_asm_5	4240000	0	2	0
Hic_asm_5	4250000	0	1	0
Hic_asm_5	4260000	0	1	0
Hic_asm_5	4270000	0	1	0
Hic_asm_5	4280000	0	2	0
Hic_asm_5	4290000	0	2	0
Hic_asm_5	4300000	0	2	0
Hic_asm_5	4310000	0	6	0
Hic_asm_5	4320000	0	7	0
Hic_asm_5	4330000	2	9	0.222222222222222
Hic_asm_5	4340000	2	11	0.181818181818182
Hic_asm_5	4350000	2	13	0.153846153846154
Hic_asm_5	4360000	2	16	0.125
Hic_asm_5	4370000	2	17	0.117647058823529
Hic_asm_5	4380000	2	16	0.125
Hic_asm_5	4390000	2	17	0.117647058823529
Hic_asm_5	4400000	2	17	0.117647058823529
Hic_asm_5	4410000	2	13	0.153846153846154
Hic_asm_5	4420000	2	14	0.142857142857143
Hic_asm_5	4430000	0	12	0
Hic_asm_5	4440000	0	10	0
Hic_asm_5	4450000	0	8	0
Hic_asm_5	4460000	0	4	0
Hic_asm_5	4470000	0	3	0
Hic_asm_5	4480000	0	4	0
Hic_asm_5	4490000	0	4	0
Hic_asm_5	4500000	0	5	0
Hic_asm_5	4510000	0	7	0
Hic_asm_5	4520000	0	6	0
Hic_asm_5	4530000	0	8	0
Hic_asm_5	4540000	0	9	0
Hic_asm_5	4550000	0	10	0
Hic_asm_5	4560000	0	12	0
Hic_asm_5	4570000	0	12	0
Hic_asm_5	4580000	0	16	0
Hic_asm_5	4590000	0	15	0
Hic_asm_5	4600000	5	19	0.263157894736842
Hic_asm_5	4610000	5	17	0.294117647058824
Hic_asm_5	4620000	5	17	0.294117647058824
Hic_asm_5	4630000	5	15	0.333333333333333
Hic_asm_5	4640000	5	16	0.3125
Hic_asm_5	4650000	5	21	0.238095238095238
Hic_asm_5	4660000	5	19	0.263157894736842
Hic_asm_5	4670000	5	19	0.263157894736842
Hic_asm_5	4680000	5	14	0.357142857142857
Hic_asm_5	4690000	5	14	0.357142857142857
Hic_asm_5	4700000	1	10	0.1
Hic_asm_5	4710000	1	10	0.1
Hic_asm_5	4720000	1	9	0.111111111111111
Hic_asm_5	4730000	1	10	0.1
Hic_asm_5	4740000	1	8	0.125
Hic_asm_5	4750000	1	2	0.5
Hic_asm_5	4760000	1	2	0.5
Hic_asm_5	4770000	1	2	0.5
Hic_asm_5	4780000	1	2	0.5
Hic_asm_5	4790000	1	2	0.5
Hic_asm_5	4800000	0	2	0
Hic_asm_5	4810000	0	2	0
Hic_asm_5	4820000	0	2	0
Hic_asm_5	4830000	0	1	0
Hic_asm_5	4840000	0	1	0
Hic_asm_5	4850000	0	1	0
Hic_asm_5	4860000	0	1	0
Hic_asm_5	4870000	0	1	0
Hic_asm_5	4880000	0	1	0
Hic_asm_5	4890000	0	1	0
Hic_asm_5	4910000	0	2	0
Hic_asm_5	4920000	0	2	0
Hic_asm_5	4930000	0	2	0
Hic_asm_5	4940000	0	2	0
Hic_asm_5	4950000	0	2	0
Hic_asm_5	4960000	0	2	0
Hic_asm_5	4970000	0	2	0
Hic_asm_5	4980000	0	2	0
Hic_asm_5	4990000	0	2	0
Hic_asm_5	5e+06	0	2	0
Hic_asm_5	5160000	0	3	0
Hic_asm_5	5170000	0	4	0
Hic_asm_5	5180000	0	5	0
Hic_asm_5	5190000	0	8	0
Hic_asm_5	5200000	0	9	0
Hic_asm_5	5210000	0	10	0
Hic_asm_5	5220000	0	10	0
Hic_asm_5	5230000	0	10	0
Hic_asm_5	5240000	0	10	0
Hic_asm_5	5250000	0	10	0
Hic_asm_5	5260000	0	7	0
Hic_asm_5	5270000	0	7	0
Hic_asm_5	5280000	0	7	0
Hic_asm_5	5290000	0	4	0
Hic_asm_5	5300000	0	3	0
Hic_asm_5	5310000	0	5	0
Hic_asm_5	5320000	0	8	0
Hic_asm_5	5330000	0	8	0
Hic_asm_5	5340000	0	8	0
Hic_asm_5	5350000	0	14	0
Hic_asm_5	5360000	0	15	0
Hic_asm_5	5370000	0	17	0
Hic_asm_5	5380000	0	17	0
Hic_asm_5	5390000	0	21	0
Hic_asm_5	5400000	5	26	0.192307692307692
Hic_asm_5	5410000	5	25	0.2
Hic_asm_5	5420000	5	23	0.217391304347826
Hic_asm_5	5430000	5	23	0.217391304347826
Hic_asm_5	5440000	5	24	0.208333333333333
Hic_asm_5	5450000	5	19	0.263157894736842
Hic_asm_5	5460000	5	24	0.208333333333333
Hic_asm_5	5470000	8	24	0.333333333333333
Hic_asm_5	5480000	8	29	0.275862068965517
Hic_asm_5	5490000	8	30	0.266666666666667
Hic_asm_5	5500000	3	30	0.1
Hic_asm_5	5510000	3	32	0.09375
Hic_asm_5	5520000	3	34	0.0882352941176471
Hic_asm_5	5530000	3	37	0.0810810810810811
Hic_asm_5	5540000	5	38	0.131578947368421
Hic_asm_5	5550000	5	39	0.128205128205128
Hic_asm_5	5560000	5	40	0.125
Hic_asm_5	5570000	2	49	0.0408163265306122
Hic_asm_5	5580000	2	54	0.037037037037037
Hic_asm_5	5590000	2	56	0.0357142857142857
Hic_asm_5	5600000	2	59	0.0338983050847458
Hic_asm_5	5610000	2	58	0.0344827586206897
Hic_asm_5	5620000	2	56	0.0357142857142857
Hic_asm_5	5630000	2	55	0.0363636363636364
Hic_asm_5	5640000	0	53	0
Hic_asm_5	5650000	0	52	0
Hic_asm_5	5660000	0	45	0
Hic_asm_5	5670000	0	34	0
Hic_asm_5	5680000	0	24	0
Hic_asm_5	5690000	0	17	0
Hic_asm_5	5700000	0	10	0
Hic_asm_5	5710000	4	11	0.363636363636364
Hic_asm_5	5720000	4	10	0.4
Hic_asm_5	5730000	4	9	0.444444444444444
Hic_asm_5	5740000	4	11	0.363636363636364
Hic_asm_5	5750000	4	12	0.333333333333333
Hic_asm_5	5760000	4	13	0.307692307692308
Hic_asm_5	5770000	4	19	0.210526315789474
Hic_asm_5	5780000	4	21	0.19047619047619
Hic_asm_5	5790000	4	21	0.19047619047619
Hic_asm_5	5800000	4	21	0.19047619047619
Hic_asm_5	5810000	0	17	0
Hic_asm_5	5820000	0	17	0
Hic_asm_5	5830000	0	17	0
Hic_asm_5	5840000	0	15	0
Hic_asm_5	5850000	0	13	0
Hic_asm_5	5860000	0	13	0
Hic_asm_5	5870000	2	8	0.25
Hic_asm_5	5880000	2	7	0.285714285714286
Hic_asm_5	5890000	2	8	0.25
Hic_asm_5	5900000	2	8	0.25
Hic_asm_5	5910000	2	12	0.166666666666667
Hic_asm_5	5920000	2	17	0.117647058823529
Hic_asm_5	5930000	2	24	0.0833333333333333
Hic_asm_5	5940000	2	25	0.08
Hic_asm_5	5950000	2	25	0.08
Hic_asm_5	5960000	2	24	0.0833333333333333
Hic_asm_5	5970000	0	22	0
Hic_asm_5	5980000	0	20	0
Hic_asm_5	5990000	0	19	0
Hic_asm_5	6e+06	0	18	0
Hic_asm_5	6010000	0	14	0
Hic_asm_5	6020000	0	9	0
Hic_asm_5	6030000	0	1	0
Hic_asm_5	6090000	0	1	0
Hic_asm_5	6100000	0	4	0
Hic_asm_5	6110000	0	7	0
Hic_asm_5	6120000	0	13	0
Hic_asm_5	6130000	4	17	0.235294117647059
Hic_asm_5	6140000	6	19	0.315789473684211
Hic_asm_5	6150000	8	21	0.380952380952381
Hic_asm_5	6160000	8	30	0.266666666666667
Hic_asm_5	6170000	8	31	0.258064516129032
Hic_asm_5	6180000	8	35	0.228571428571429
Hic_asm_5	6190000	8	36	0.222222222222222
Hic_asm_5	6200000	8	34	0.235294117647059
Hic_asm_5	6210000	8	31	0.258064516129032
Hic_asm_5	6220000	8	32	0.25
Hic_asm_5	6230000	8	32	0.25
Hic_asm_5	6240000	6	30	0.2
Hic_asm_5	6250000	4	28	0.142857142857143
Hic_asm_5	6260000	4	19	0.210526315789474
Hic_asm_5	6270000	4	18	0.222222222222222
Hic_asm_5	6280000	4	15	0.266666666666667
Hic_asm_5	6290000	4	13	0.307692307692308
Hic_asm_5	6300000	4	12	0.333333333333333
Hic_asm_5	6310000	4	16	0.25
Hic_asm_5	6320000	4	9	0.444444444444444
Hic_asm_5	6330000	0	5	0
Hic_asm_5	6340000	0	7	0
Hic_asm_5	6350000	0	7	0
Hic_asm_5	6360000	0	7	0
Hic_asm_5	6370000	0	7	0
Hic_asm_5	6380000	0	9	0
Hic_asm_5	6390000	7	16	0.4375
Hic_asm_5	6400000	7	18	0.388888888888889
Hic_asm_5	6410000	7	16	0.4375
Hic_asm_5	6420000	9	18	0.5
Hic_asm_5	6430000	9	18	0.5
Hic_asm_5	6440000	9	16	0.5625
Hic_asm_5	6450000	9	16	0.5625
Hic_asm_5	6460000	9	19	0.473684210526316
Hic_asm_5	6470000	9	21	0.428571428571429
Hic_asm_5	6480000	9	18	0.5
Hic_asm_5	6490000	2	11	0.181818181818182
Hic_asm_5	6500000	2	9	0.222222222222222
Hic_asm_5	6510000	2	10	0.2
Hic_asm_5	6520000	1	9	0.111111111111111
Hic_asm_5	6530000	1	9	0.111111111111111
Hic_asm_5	6540000	1	9	0.111111111111111
Hic_asm_5	6550000	3	11	0.272727272727273
Hic_asm_5	6560000	4	9	0.444444444444444
Hic_asm_5	6570000	7	10	0.7
Hic_asm_5	6580000	7	11	0.636363636363636
Hic_asm_5	6590000	7	12	0.583333333333333
Hic_asm_5	6600000	8	13	0.615384615384615
Hic_asm_5	6610000	8	10	0.8
Hic_asm_5	6620000	7	21	0.333333333333333
Hic_asm_5	6630000	31	45	0.688888888888889
Hic_asm_5	6640000	31	46	0.673913043478261
Hic_asm_5	6650000	29	50	0.58
Hic_asm_5	6660000	28	51	0.549019607843137
Hic_asm_5	6670000	32	55	0.581818181818182
Hic_asm_5	6680000	32	55	0.581818181818182
Hic_asm_5	6690000	32	54	0.592592592592593
Hic_asm_5	6700000	31	53	0.584905660377358
Hic_asm_5	6710000	31	57	0.543859649122807
Hic_asm_5	6720000	31	52	0.596153846153846
Hic_asm_5	6730000	7	35	0.2
Hic_asm_5	6740000	7	34	0.205882352941176
Hic_asm_5	6750000	7	30	0.233333333333333
Hic_asm_5	6760000	7	28	0.25
Hic_asm_5	6770000	0	26	0
Hic_asm_5	6780000	0	30	0
Hic_asm_5	6790000	0	31	0
Hic_asm_5	6800000	0	32	0
Hic_asm_5	6810000	0	30	0
Hic_asm_5	6820000	0	32	0
Hic_asm_5	6830000	0	29	0
Hic_asm_5	6840000	0	31	0
Hic_asm_5	6850000	0	29	0
Hic_asm_5	6860000	0	29	0
Hic_asm_5	6870000	0	29	0
Hic_asm_5	6880000	0	29	0
Hic_asm_5	6890000	0	28	0
Hic_asm_5	6900000	0	33	0
Hic_asm_5	6910000	0	33	0
Hic_asm_5	6920000	0	28	0
Hic_asm_5	6930000	0	30	0
Hic_asm_5	6940000	0	33	0
Hic_asm_5	6950000	0	37	0
Hic_asm_5	6960000	0	38	0
Hic_asm_5	6970000	0	35	0
Hic_asm_5	6980000	0	30	0
Hic_asm_5	6990000	0	31	0
Hic_asm_5	7e+06	0	25	0
Hic_asm_5	7010000	0	23	0
Hic_asm_5	7020000	0	19	0
Hic_asm_5	7030000	0	13	0
Hic_asm_5	7040000	0	8	0
Hic_asm_5	7050000	0	4	0
Hic_asm_5	7060000	0	3	0
Hic_asm_5	7070000	0	1	0
Hic_asm_5	7080000	0	1	0
Hic_asm_5	7100000	0	1	0
Hic_asm_5	7110000	0	2	0
Hic_asm_5	7120000	0	2	0
Hic_asm_5	7130000	0	11	0
Hic_asm_5	7140000	0	22	0
Hic_asm_5	7150000	0	27	0
Hic_asm_5	7160000	0	35	0
Hic_asm_5	7170000	0	45	0
Hic_asm_5	7180000	10	55	0.181818181818182
Hic_asm_5	7190000	10	62	0.161290322580645
Hic_asm_5	7200000	10	76	0.131578947368421
Hic_asm_5	7210000	10	86	0.116279069767442
Hic_asm_5	7220000	10	91	0.10989010989011
Hic_asm_5	7230000	10	84	0.119047619047619
Hic_asm_5	7240000	10	78	0.128205128205128
Hic_asm_5	7250000	10	77	0.12987012987013
Hic_asm_5	7260000	10	73	0.136986301369863
Hic_asm_5	7270000	10	67	0.149253731343284
Hic_asm_5	7280000	0	74	0
Hic_asm_5	7290000	0	73	0
Hic_asm_5	7300000	0	58	0
Hic_asm_5	7310000	0	47	0
Hic_asm_5	7320000	0	42	0
Hic_asm_5	7330000	0	41	0
Hic_asm_5	7340000	0	36	0
Hic_asm_5	7350000	0	32	0
Hic_asm_5	7360000	0	28	0
Hic_asm_5	7370000	0	24	0
Hic_asm_5	7380000	0	7	0
Hic_asm_5	7390000	0	2	0
Hic_asm_5	7400000	0	2	0
Hic_asm_5	7410000	0	2	0
Hic_asm_5	7420000	0	2	0
Hic_asm_5	7430000	0	2	0
Hic_asm_5	7440000	0	2	0
Hic_asm_5	7450000	0	2	0
Hic_asm_5	7460000	0	8	0
Hic_asm_5	7470000	0	12	0
Hic_asm_5	7480000	0	12	0
Hic_asm_5	7490000	0	12	0
Hic_asm_5	7500000	0	12	0
Hic_asm_5	7510000	0	12	0
Hic_asm_5	7520000	0	16	0
Hic_asm_5	7530000	0	15	0
Hic_asm_5	7540000	0	15	0
Hic_asm_5	7550000	0	15	0
Hic_asm_5	7560000	0	9	0
Hic_asm_5	7570000	0	6	0
Hic_asm_5	7580000	0	6	0
Hic_asm_5	7590000	3	8	0.375
Hic_asm_5	7600000	3	9	0.333333333333333
Hic_asm_5	7610000	3	10	0.3
Hic_asm_5	7620000	3	7	0.428571428571429
Hic_asm_5	7630000	3	8	0.375
Hic_asm_5	7640000	3	13	0.230769230769231
Hic_asm_5	7650000	3	13	0.230769230769231
Hic_asm_5	7660000	3	14	0.214285714285714
Hic_asm_5	7670000	3	13	0.230769230769231
Hic_asm_5	7680000	3	14	0.214285714285714
Hic_asm_5	7690000	0	12	0
Hic_asm_5	7700000	0	12	0
Hic_asm_5	7710000	0	11	0
Hic_asm_5	7720000	0	10	0
Hic_asm_5	7730000	0	10	0
Hic_asm_5	7740000	0	5	0
Hic_asm_5	7750000	0	5	0
Hic_asm_5	7760000	0	5	0
Hic_asm_5	7770000	0	5	0
Hic_asm_5	7780000	0	5	0
Hic_asm_5	7790000	0	12	0
Hic_asm_5	7800000	0	19	0
Hic_asm_5	7810000	0	30	0
Hic_asm_5	7820000	0	40	0
Hic_asm_5	7830000	0	50	0
Hic_asm_5	7840000	0	59	0
Hic_asm_5	7850000	0	65	0
Hic_asm_5	7860000	0	70	0
Hic_asm_5	7870000	0	74	0
Hic_asm_5	7880000	0	79	0
Hic_asm_5	7890000	0	76	0
Hic_asm_5	7900000	19	87	0.218390804597701
Hic_asm_5	7910000	19	79	0.240506329113924
Hic_asm_5	7920000	25	75	0.333333333333333
Hic_asm_5	7930000	72	111	0.648648648648649
Hic_asm_5	7940000	72	115	0.626086956521739
Hic_asm_5	7950000	78	115	0.678260869565217
Hic_asm_5	7960000	78	115	0.678260869565217
Hic_asm_5	7970000	78	114	0.684210526315789
Hic_asm_5	7980000	87	117	0.743589743589744
Hic_asm_5	7990000	94	119	0.789915966386555
Hic_asm_5	8e+06	75	123	0.609756097560976
Hic_asm_5	8010000	94	139	0.676258992805755
Hic_asm_5	8020000	88	141	0.624113475177305
Hic_asm_5	8030000	48	101	0.475247524752475
Hic_asm_5	8040000	48	96	0.5
Hic_asm_5	8050000	42	102	0.411764705882353
Hic_asm_5	8060000	42	118	0.355932203389831
Hic_asm_5	8070000	42	116	0.362068965517241
Hic_asm_5	8080000	33	108	0.305555555555556
Hic_asm_5	8090000	26	101	0.257425742574257
Hic_asm_5	8100000	26	78	0.333333333333333
Hic_asm_5	8110000	7	59	0.11864406779661
Hic_asm_5	8120000	7	51	0.137254901960784
Hic_asm_5	8130000	0	44	0
Hic_asm_5	8140000	0	36	0
Hic_asm_5	8150000	0	24	0
Hic_asm_5	8160000	0	2	0
Hic_asm_5	8170000	0	1	0
Hic_asm_5	8220000	0	1	0
Hic_asm_5	8230000	0	1	0
Hic_asm_5	8240000	0	4	0
Hic_asm_5	8250000	0	8	0
Hic_asm_5	8260000	0	8	0
Hic_asm_5	8270000	0	8	0
Hic_asm_5	8280000	0	8	0
Hic_asm_5	8290000	0	9	0
Hic_asm_5	8300000	0	11	0
Hic_asm_5	8310000	0	11	0
Hic_asm_5	8320000	0	10	0
Hic_asm_5	8330000	0	10	0
Hic_asm_5	8340000	0	7	0
Hic_asm_5	8350000	0	3	0
Hic_asm_5	8360000	0	3	0
Hic_asm_5	8370000	0	3	0
Hic_asm_5	8380000	0	4	0
Hic_asm_5	8390000	0	3	0
Hic_asm_5	8400000	0	1	0
Hic_asm_5	8410000	0	1	0
Hic_asm_5	8420000	0	1	0
Hic_asm_5	8430000	0	1	0
Hic_asm_5	8440000	0	1	0
Hic_asm_5	8450000	0	1	0
Hic_asm_5	8460000	0	1	0
Hic_asm_5	8470000	0	1	0
Hic_asm_5	8510000	0	1	0
Hic_asm_5	8520000	0	12	0
Hic_asm_5	8530000	0	25	0
Hic_asm_5	8540000	0	37	0
Hic_asm_5	8550000	10	47	0.212765957446809
Hic_asm_5	8560000	10	56	0.178571428571429
Hic_asm_5	8570000	10	66	0.151515151515152
Hic_asm_5	8580000	10	67	0.149253731343284
Hic_asm_5	8590000	10	67	0.149253731343284
Hic_asm_5	8600000	16	73	0.219178082191781
Hic_asm_5	8610000	16	84	0.19047619047619
Hic_asm_5	8620000	16	85	0.188235294117647
Hic_asm_5	8630000	16	87	0.183908045977011
Hic_asm_5	8640000	16	81	0.197530864197531
Hic_asm_5	8650000	6	87	0.0689655172413793
Hic_asm_5	8660000	6	82	0.0731707317073171
Hic_asm_5	8670000	6	76	0.0789473684210526
Hic_asm_5	8680000	6	85	0.0705882352941176
Hic_asm_5	8690000	6	96	0.0625
Hic_asm_5	8700000	0	106	0
Hic_asm_5	8710000	0	101	0
Hic_asm_5	8720000	0	101	0
Hic_asm_5	8730000	0	90	0
Hic_asm_5	8740000	0	87	0
Hic_asm_5	8750000	0	78	0
Hic_asm_5	8760000	0	89	0
Hic_asm_5	8770000	0	103	0
Hic_asm_5	8780000	5	98	0.0510204081632653
Hic_asm_5	8790000	5	97	0.0515463917525773
Hic_asm_5	8800000	5	90	0.0555555555555556
Hic_asm_5	8810000	5	92	0.0543478260869565
Hic_asm_5	8820000	5	82	0.0609756097560976
Hic_asm_5	8830000	5	79	0.0632911392405063
Hic_asm_5	8840000	5	76	0.0657894736842105
Hic_asm_5	8850000	5	69	0.072463768115942
Hic_asm_5	8860000	5	54	0.0925925925925926
Hic_asm_5	8870000	5	36	0.138888888888889
Hic_asm_5	8880000	0	32	0
Hic_asm_5	8890000	0	22	0
Hic_asm_5	8900000	0	14	0
Hic_asm_5	8910000	0	8	0
Hic_asm_5	8920000	4	10	0.4
Hic_asm_5	8930000	4	14	0.285714285714286
Hic_asm_5	8940000	8	18	0.444444444444444
Hic_asm_5	8950000	8	19	0.421052631578947
Hic_asm_5	8960000	8	23	0.347826086956522
Hic_asm_5	8970000	8	30	0.266666666666667
Hic_asm_5	8980000	8	43	0.186046511627907
Hic_asm_5	8990000	13	48	0.270833333333333
Hic_asm_5	9e+06	13	49	0.26530612244898
Hic_asm_5	9010000	13	53	0.245283018867925
Hic_asm_5	9020000	9	56	0.160714285714286
Hic_asm_5	9030000	9	56	0.160714285714286
Hic_asm_5	9040000	5	58	0.0862068965517241
Hic_asm_5	9050000	5	81	0.0617283950617284
Hic_asm_5	9060000	5	81	0.0617283950617284
Hic_asm_5	9070000	5	75	0.0666666666666667
Hic_asm_5	9080000	5	71	0.0704225352112676
Hic_asm_5	9090000	0	69	0
Hic_asm_5	9100000	0	78	0
Hic_asm_5	9110000	0	74	0
Hic_asm_5	9120000	0	72	0
Hic_asm_5	9130000	0	74	0
Hic_asm_5	9140000	7	75	0.0933333333333333
Hic_asm_5	9150000	7	55	0.127272727272727
Hic_asm_5	9160000	11	55	0.2
Hic_asm_5	9170000	18	61	0.295081967213115
Hic_asm_5	9180000	21	54	0.388888888888889
Hic_asm_5	9190000	21	52	0.403846153846154
Hic_asm_5	9200000	27	47	0.574468085106383
Hic_asm_5	9210000	27	50	0.54
Hic_asm_5	9220000	27	53	0.509433962264151
Hic_asm_5	9230000	27	49	0.551020408163265
Hic_asm_5	9240000	20	48	0.416666666666667
Hic_asm_5	9250000	20	51	0.392156862745098
Hic_asm_5	9260000	29	60	0.483333333333333
Hic_asm_5	9270000	22	61	0.360655737704918
Hic_asm_5	9280000	19	69	0.27536231884058
Hic_asm_5	9290000	19	84	0.226190476190476
Hic_asm_5	9300000	13	86	0.151162790697674
Hic_asm_5	9310000	13	85	0.152941176470588
Hic_asm_5	9320000	13	83	0.156626506024096
